Depth,Gamma,K,U,Th,MagSusc
9.5,25.87717,0.2850506,0.1908673,0.9983078,-0.04320277
9.5,25.89332,0.2812076,0.2028718,0.9983122,-0.04340467
9.5,25.90948,0.2773623,0.2148835,0.9983166,-0.04618564
9.51,25.92564,0.273517,0.2268951,0.9983211,-0.05140297
9.51,25.94178,0.2696739,0.2388996,0.9983255,-0.05891391
9.51,25.95794,0.2658286,0.2509113,0.9983299,-0.06857583
9.51,25.97073,0.2618555,0.265219,0.9983311,-0.07995717
9.51,25.9734,0.2574993,0.2864041,0.9983222,-0.09249712
9.51,25.97608,0.2531458,0.3075767,0.9983133,-0.1055358
9.52,25.97876,0.2487896,0.3287618,0.9983044,-0.1183998
9.52,25.98144,0.2444334,0.3499469,0.9982955,-0.1304106
9.52,25.98412,0.2400773,0.371132,0.9982867,-0.14089
9.52,25.9868,0.2357237,0.3923045,0.9982778,-0.1493396
9.52,25.95218,0.231652,0.4216375,0.9982556,-0.1554414
9.52,25.91755,0.2275803,0.4509705,0.9982333,-0.1593446
9.52,25.88295,0.223511,0.4802859,0.9982111,-0.1612463
9.53,25.84832,0.2194393,0.5096189,0.9981889,-0.1613909
9.53,25.8137,0.2153676,0.5389519,0.9981666,-0.160023
9.53,25.77908,0.2112959,0.5682848,0.9981444,-0.1574037
9.53,25.75473,0.2077198,0.6038154,0.9981122,-0.153844
9.53,25.73379,0.204306,0.6414384,0.9980766,-0.1496819
9.53,25.71284,0.2008922,0.6790614,0.9980411,-0.1453036
9.54,25.69191,0.1974804,0.716662,0.9980055,-0.1412089
9.54,25.67097,0.1940665,0.7542851,0.99797,-0.1378976
9.54,25.65003,0.1906527,0.7919081,0.9979344,-0.1358691
9.54,25.63505,0.1874744,0.8309469,0.9978966,-0.1353894
9.54,25.62603,0.1845335,0.8713773,0.9978567,-0.1366289
9.54,25.61701,0.1815909,0.9118318,0.9978167,-0.1396629
9.55,25.60799,0.1786482,0.9522864,0.9977766,-0.1442359
9.55,25.59897,0.1757056,0.9927409,0.9977366,-0.150093
9.55,25.58996,0.1727647,1.033171,0.9976967,-0.156979
9.55,25.59758,0.1697975,1.072935,0.9976578,-0.1646249
9.55,25.65519,0.1667568,1.110624,0.9976222,-0.1726806
9.55,25.71278,0.1637179,1.14829,0.9975867,-0.1805683
9.56,25.77039,0.1606771,1.185979,0.9975511,-0.1875557
9.56,25.82801,0.1576364,1.223668,0.9975156,-0.1928585
9.56,25.88563,0.1545957,1.261357,0.99748,-0.1956924
9.56,25.94321,0.1515567,1.299023,0.9974445,-0.195321
9.56,25.97762,0.1485163,1.331317,0.9974178,-0.1910558
9.56,26.01203,0.1454758,1.363611,0.9973911,-0.1828693
9.56,26.04642,0.1424371,1.395885,0.9973645,-0.1709393
9.57,26.08083,0.1393966,1.428179,0.9973378,-0.1556492
9.57,26.11524,0.1363561,1.460472,0.9973111,-0.1373825
9.57,26.14965,0.1333156,1.492766,0.9972845,-0.1165606
9.57,26.14987,0.1304835,1.519092,0.9972678,-0.09371921
9.57,26.13869,0.1277186,1.543451,0.9972544,-0.06970314
9.57,26.12752,0.1249538,1.56781,0.9972411,-0.04547357
9.58,26.11634,0.1221889,1.592169,0.9972278,-0.02203035
9.58,26.10518,0.1194257,1.616514,0.9972144,-0.000373221
9.58,26.094,0.1166608,1.640873,0.9972011,0.01849863
9.58,26.07847,0.1139404,1.661229,0.9971944,0.03391606
9.58,26.05861,0.111266,1.677573,0.9971944,0.04562161
9.58,26.03873,0.10859,1.693927,0.9971944,0.05376865
9.59,26.01885,0.1059141,1.71028,0.9971944,0.05834509
9.59,25.99897,0.1032381,1.726634,0.9971944,0.05933902
9.59,25.9791,0.1005637,1.742978,0.9971944,0.05673852
9.59,25.94556,0.09786329,1.757315,0.9971977,0.05068651
9.59,25.87096,0.09508928,1.765592,0.9972111,0.0414033
9.59,25.79641,0.09231692,1.773865,0.9972245,0.02918648
9.6,25.72181,0.0895429,1.782143,0.9972377,0.01461445
9.6,25.64722,0.08676888,1.79042,0.9972511,-0.001641197
9.6,25.57262,0.08399487,1.798698,0.9972644,-0.01890865
9.6,25.49807,0.0812225,1.806971,0.9972778,-0.036722
9.6,25.37229,0.07844431,1.8099,0.9973,-0.05482102
9.6,25.24651,0.07566611,1.81283,0.9973223,-0.0726143
9.6,25.12073,0.07288791,1.815759,0.9973445,-0.08946969
9.61,24.99503,0.07011137,1.818687,0.9973667,-0.1047141
9.61,24.86925,0.06733317,1.821616,0.997389,-0.1176749
9.61,24.74347,0.06455497,1.824546,0.9974112,-0.1276916
9.61,24.6441,0.06213167,1.825617,0.9974367,-0.1341429
9.61,24.55344,0.05982465,1.826071,0.9974634,-0.1369691
9.61,24.46278,0.05751764,1.826524,0.99749,-0.1363857
9.62,24.37212,0.05521062,1.826978,0.9975168,-0.1328726
9.62,24.28152,0.05290497,1.827431,0.9975434,-0.1269098
9.62,24.19086,0.05059795,1.827884,0.99757,-0.118977
9.62,24.14916,0.04876878,1.827756,0.9975945,-0.1097196
9.62,24.15641,0.04741824,1.827045,0.9976167,-0.09986496
9.62,24.16366,0.04606691,1.826334,0.9976389,-0.09022208
9.63,24.17092,0.04471557,1.825622,0.9976612,-0.08114503
9.63,24.17817,0.04336423,1.824911,0.9976834,-0.07298829
9.63,24.18542,0.0420137,1.8242,0.9977056,-0.06610631
9.63,24.20582,0.04083883,1.823489,0.9977267,-0.06057256
9.63,24.26571,0.0401942,1.822778,0.9977446,-0.05619008
9.63,24.32557,0.03954995,1.822067,0.9977623,-0.052233
9.64,24.38547,0.03890532,1.821356,0.9977801,-0.04811459
9.64,24.44536,0.03826069,1.820644,0.9977978,-0.0432941
9.64,24.50525,0.03761606,1.819933,0.9978156,-0.03723068
9.64,24.56511,0.03697181,1.819222,0.9978334,-0.02934243
9.64,24.65919,0.037034,1.818511,0.9978467,-0.01900708
9.64,24.75327,0.0370962,1.8178,0.9978601,-0.006511829
9.64,24.84735,0.0371584,1.817089,0.9978734,0.007654513
9.65,24.94138,0.03722056,1.816378,0.9978867,0.02280187
9.65,25.03546,0.03728276,1.815667,0.9979001,0.03824021
9.65,25.12954,0.03734496,1.814956,0.9979134,0.0531907
9.65,25.2937,0.03793699,1.814245,0.9979234,0.06661001
9.65,25.48134,0.03870595,1.813534,0.9979323,0.0777331
9.65,25.66899,0.03947492,1.812822,0.9979412,0.08593497
9.66,25.85662,0.04024388,1.812111,0.9979501,0.09073416
9.66,26.04415,0.04101239,1.8114,0.997959,0.09164928
9.66,26.23179,0.04178135,1.810689,0.9979678,0.08819929
9.66,26.46533,0.04290371,1.809978,0.9979745,0.08035774
9.66,26.74461,0.04437856,1.809267,0.9979789,0.06850196
9.66,27.02405,0.04585429,1.808556,0.9979833,0.05341195
9.67,27.30349,0.04733003,1.807845,0.9979878,0.03610054
9.67,27.58293,0.04880576,1.807134,0.9979923,0.01758074
9.67,27.8622,0.05028062,1.806423,0.9979967,-0.001134506
9.67,28.11518,0.05188515,1.805694,0.998,-0.01917168
9.67,28.28864,0.0538767,1.804911,0.998,-0.0357991
9.67,28.46209,0.05586825,1.804129,0.998,-0.05057238
9.68,28.63545,0.05785862,1.803347,0.998,-0.06320889
9.68,28.80891,0.05985017,1.802565,0.998,-0.07348008
9.68,28.98237,0.06184172,1.801782,0.998,-0.08115698
9.68,29.15572,0.06383208,1.801,0.998,-0.08621263
9.68,29.21125,0.06545901,1.800218,0.998,-0.08882157
9.68,29.26678,0.06708595,1.799435,0.998,-0.08962402
9.68,29.32231,0.06871288,1.798653,0.998,-0.08913687
9.69,29.3778,0.07033885,1.797871,0.998,-0.08775415
9.69,29.43333,0.07196578,1.797089,0.998,-0.0858698
9.69,29.48886,0.07359271,1.796307,0.998,-0.08382969
9.69,29.52385,0.07497207,1.795632,0.998,-0.08183614
9.69,29.55202,0.07627007,1.794991,0.998,-0.07976794
9.69,29.5802,0.07756806,1.794351,0.998,-0.07747755
9.7,29.60838,0.07886606,1.793711,0.998,-0.07506023
9.7,29.63654,0.08016329,1.793072,0.998,-0.07261124
9.7,29.66472,0.08146128,1.792431,0.998,-0.07022566
9.7,29.67922,0.08259481,1.791862,0.998,-0.0677659
9.7,29.68005,0.08356387,1.791364,0.998,-0.06534071
9.7,29.68087,0.08453235,1.790867,0.998,-0.06330428
9.71,29.6817,0.08550142,1.790369,0.998,-0.06177275
9.71,29.68253,0.08647048,1.789871,0.998,-0.06086269
9.71,29.68335,0.08743896,1.789374,0.998,-0.06069054
9.71,29.66307,0.08832368,1.78823,0.9980012,-0.06153437
9.71,29.57934,0.08895498,1.785145,0.9980056,-0.06356358
9.71,29.49561,0.08958627,1.78206,0.99801,-0.06646213
9.72,29.41194,0.09021719,1.778977,0.9980145,-0.07001136
9.72,29.32821,0.09084848,1.775892,0.9980189,-0.07402491
9.72,29.24448,0.09147978,1.772807,0.9980233,-0.07831637
9.72,29.1608,0.0921107,1.769724,0.9980278,-0.08257616
9.72,28.99751,0.09239078,1.761323,0.9980412,-0.08637227
9.72,28.83422,0.09267085,1.752922,0.9980544,-0.08974855
9.72,28.67093,0.09295093,1.744521,0.9980678,-0.09262601
9.73,28.50774,0.09323084,1.736125,0.9980811,-0.09480362
9.73,28.34445,0.0935109,1.727724,0.9980944,-0.09608039
9.73,28.18116,0.09379098,1.719323,0.9981077,-0.09633655
9.73,28.06071,0.09382759,1.706006,0.9981278,-0.09569504
9.73,27.95457,0.09378319,1.691062,0.99815,-0.09408427
9.73,27.84838,0.09373877,1.67611,0.9981722,-0.09140114
9.74,27.74218,0.09369435,1.661157,0.9981945,-0.08764169
9.74,27.63604,0.09364996,1.646213,0.9982166,-0.08280187
9.74,27.52985,0.09360554,1.63126,0.9982389,-0.07687767
9.74,27.43261,0.09336109,1.612375,0.9960433,-0.06962695
9.74,27.34435,0.09291663,1.589559,0.9916297,-0.06105273
9.74,27.25613,0.09247243,1.566757,0.9872188,-0.05140236
9.75,27.16787,0.09202795,1.543941,0.9828053,-0.0410381
9.75,27.0796,0.09158348,1.521124,0.9783917,-0.0303223
9.75,26.99139,0.09113928,1.498322,0.9739808,-0.01961737
9.75,26.89629,0.09059048,1.473525,0.9684595,-0.009382704
9.75,26.78067,0.08972817,1.442774,0.9596098,-0.0000439
9.75,26.66505,0.08886587,1.412024,0.9507601,0.008171641
9.76,26.54949,0.08800407,1.381291,0.9419156,0.01501451
9.76,26.43387,0.08714177,1.350541,0.9330659,0.02022828
9.76,26.31825,0.08627946,1.31979,0.9242162,0.02355638
9.76,26.20263,0.08541715,1.28904,0.9153664,0.02486468
9.76,26.05972,0.08413765,1.250374,0.9020872,0.02414143
9.76,25.91673,0.08285739,1.211685,0.8888,0.02160477
9.76,25.77374,0.08157711,1.172997,0.8755128,0.01751528
9.77,25.63084,0.08029761,1.134331,0.8622335,0.01217577
9.77,25.48785,0.07901735,1.095642,0.8489463,0.0058889
9.77,25.34486,0.07773708,1.056953,0.8356591,-0.001075674
9.77,25.21439,0.07615674,1.016409,0.8190377,-0.008547361
9.77,25.08817,0.07447754,0.9752724,0.8013173,-0.01631184
9.77,24.96187,0.07279734,0.9341109,0.7835863,-0.02408072
9.78,24.83557,0.07111713,0.8929495,0.7658553,-0.03138715
9.78,24.70934,0.06943794,0.8518125,0.7481348,-0.03776429
9.78,24.58305,0.06775773,0.810651,0.7304038,-0.04274559
9.78,24.46011,0.06589074,0.770979,0.7104447,-0.04597932
9.78,24.34053,0.06383695,0.7327966,0.6882577,-0.04719842
9.78,24.22102,0.06178438,0.6946369,0.6660838,-0.04622069
9.79,24.10144,0.0597306,0.6564544,0.6438968,-0.0433026
9.79,23.98186,0.05767681,0.618272,0.6217097,-0.03870079
9.79,23.86235,0.05562425,0.5801123,0.5995358,-0.03267179
9.79,23.73686,0.05356828,0.5439334,0.577347,-0.02549383
9.79,23.59366,0.05150581,0.5137554,0.5551532,-0.01757194
9.79,23.45047,0.04944333,0.4835775,0.5329593,-0.009667786
9.8,23.30736,0.04738209,0.4534177,0.5107787,-0.002527207
9.8,23.16416,0.04531961,0.4232397,0.4885848,0.00310968
9.8,23.02097,0.04325714,0.3930618,0.466391,0.006502311
9.8,22.87786,0.04119589,0.3629019,0.4442104,0.006952496
9.8,22.78936,0.03993789,0.3457523,0.4308925,0.003804969
9.8,22.70087,0.0386799,0.3286027,0.4175746,-0.002718162
9.8,22.61237,0.0374219,0.311453,0.4042567,-0.01223899
9.81,22.52393,0.03616465,0.2943137,0.3909467,-0.02422464
9.81,22.43543,0.03490666,0.277164,0.3776289,-0.03814255
9.81,22.34694,0.03364866,0.2600144,0.364311,-0.05340016
9.81,22.30975,0.03299433,0.2526401,0.3576533,-0.06922656
9.81,22.28965,0.03254116,0.2485215,0.3532149,-0.08488257
9.81,22.26953,0.03208772,0.2444004,0.3487739,-0.0996675
9.82,22.24942,0.03163429,0.2402793,0.3443328,-0.1129623
9.82,22.22932,0.03118112,0.2361607,0.3398944,-0.1241482
9.82,22.20921,0.03072768,0.2320396,0.3354533,-0.1326067
9.82,22.22329,0.03067653,0.2344328,0.3354507,-0.1381579
9.82,22.27155,0.03102765,0.2433402,0.3398865,-0.1409333
9.82,22.3198,0.03137856,0.2522423,0.3443196,-0.1413743
9.83,22.36807,0.03172968,0.2611498,0.3487553,-0.1398694
9.83,22.41634,0.0320808,0.2700572,0.3531911,-0.1368075
9.83,22.46461,0.03243193,0.2789647,0.3576269,-0.1325772
9.83,22.50993,0.03298152,0.2904386,0.3642777,-0.1275515
9.83,22.5465,0.03412831,0.3096456,0.3775947,-0.1220427
9.83,22.58306,0.03527511,0.3288525,0.3909118,-0.116199
9.84,22.61961,0.03642122,0.348048,0.4042208,-0.1103741
9.84,22.65618,0.03756801,0.367255,0.4175379,-0.1049896
9.84,22.69275,0.0387148,0.3864619,0.4308549,-0.1004674
9.84,22.72931,0.0398616,0.4056689,0.444172,-0.09707368
9.84,22.75914,0.04178957,0.4324299,0.4663615,-0.09491958
9.84,22.78897,0.0437187,0.4592068,0.4885643,-0.09422195
9.84,22.81881,0.04564783,0.4859837,0.510767,-0.09509242
9.85,22.84863,0.04757581,0.5127447,0.5329565,-0.0975377
9.85,22.87847,0.04950493,0.5395216,0.5551593,-0.1015643
9.85,22.90831,0.05143406,0.5662985,0.5773621,-0.1072064
9.85,22.94087,0.05334333,0.5940073,0.5995631,-0.1145804
9.85,22.97432,0.05524483,0.6220105,0.6217502,-0.1233916
9.85,23.00779,0.05714746,0.6500304,0.6439507,-0.1331669
9.86,23.04126,0.0590501,0.6780503,0.6661511,-0.1433058
9.86,23.07473,0.06095273,0.7060702,0.6883515,-0.153208
9.86,23.10818,0.06285423,0.7340734,0.7105387,-0.1622733
9.86,23.12797,0.06456344,0.759545,0.730518,-0.1698485
9.86,23.13408,0.06607921,0.7824683,0.7482761,-0.175491
9.86,23.1402,0.06759408,0.8053779,0.7660236,-0.1789681
9.87,23.14631,0.06910985,0.8283012,0.7837816,-0.1801913
9.87,23.15243,0.07062562,0.8512244,0.8015397,-0.1790717
9.87,23.15854,0.07214139,0.8741477,0.8192978,-0.1755208
9.87,23.15099,0.07355972,0.8957857,0.8359368,-0.1696555
9.87,23.10239,0.07468888,0.9136167,0.8492556,-0.1617455
9.87,23.05379,0.07581804,0.9314476,0.8625743,-0.1523144
9.88,23.00522,0.07694653,0.9492679,0.8758851,-0.1419465
9.88,22.95662,0.07807568,0.9670988,0.8892038,-0.1312459
9.88,22.90802,0.07920484,0.9849297,0.9025226,-0.1208169
9.88,22.85945,0.08033333,1.00275,0.9158334,-0.1111585
9.88,22.73563,0.08107566,1.015485,0.9247102,-0.1026645
9.88,22.61181,0.08181798,1.02822,0.933587,-0.09544064
9.88,22.48799,0.08256032,1.040955,0.9424638,-0.08963459
9.89,22.36417,0.08330264,1.053691,0.9513406,-0.08543545
9.89,22.24042,0.08404453,1.066418,0.9602122,-0.08303233
9.89,22.1166,0.08478685,1.079153,0.969089,-0.08257198
9.89,21.99869,0.08523903,1.088066,0.974634,-0.08407429
9.89,21.8828,0.08559442,1.095703,0.9790676,-0.08743795
9.89,21.76685,0.08595003,1.103344,0.9835038,-0.09250767
9.9,21.6509,0.08630564,1.110985,0.98794,-0.0990864
9.9,21.53495,0.08666124,1.118626,0.9923761,-0.1069771
9.9,21.41906,0.08701664,1.126263,0.9968097,-0.1159829
9.9,21.30984,0.08718999,1.131392,0.9990256,-0.1260509
9.9,21.20736,0.08718111,1.134011,0.9990211,-0.1370449
9.9,21.10494,0.08717222,1.136627,0.9990167,-0.1487451
9.91,21.00245,0.08716332,1.139245,0.9990122,-0.1606477
9.91,20.89997,0.08715443,1.141863,0.9990078,-0.1722489
9.91,20.79748,0.08714554,1.144482,0.9990034,-0.1830449
9.91,20.69713,0.08715441,1.146498,0.999,-0.1925922
9.91,20.60293,0.08721664,1.146711,0.999,-0.2004958
9.91,20.50874,0.08727887,1.146924,0.999,-0.2064436
9.92,20.4146,0.08734106,1.147138,0.999,-0.2103182
9.92,20.32041,0.08740328,1.147351,0.999,-0.2120665
9.92,20.22621,0.08746551,1.147564,0.999,-0.2116357
9.92,20.13202,0.08752774,1.147778,0.999,-0.2090145
9.92,20.10385,0.08762991,1.148133,0.999,-0.2042337
9.92,20.07565,0.08773214,1.148489,0.999,-0.1978921
9.92,20.04747,0.08783437,1.148844,0.999,-0.1905335
9.93,20.01928,0.08793661,1.1492,0.999,-0.1826455
9.93,19.9911,0.08803878,1.149555,0.999,-0.1747164
9.93,19.96292,0.08814102,1.149911,0.999,-0.1672197
9.93,19.99447,0.08827325,1.150373,0.999,-0.1605879
9.93,20.04593,0.08841541,1.150871,0.999,-0.1548643
9.93,20.09743,0.08855767,1.151368,0.999,-0.1499278
9.94,20.14893,0.08869992,1.151866,0.999,-0.1455524
9.94,20.20043,0.08884217,1.152364,0.999,-0.141512
9.94,20.25189,0.08898434,1.152862,0.999,-0.1375804
9.94,20.36374,0.08914658,1.153431,0.999,-0.1332473
9.94,20.53595,0.08932883,1.154071,0.999,-0.1281134
9.94,20.70805,0.08951097,1.154711,0.999,-0.1218906
9.95,20.88025,0.08969321,1.155351,0.999,-0.1147577
9.95,21.05245,0.08987545,1.155991,0.999,-0.1068931
9.95,21.22466,0.0900577,1.156631,0.999,-0.09847541
9.95,21.39472,0.09024983,1.157306,0.999,-0.08987775
9.95,21.55876,0.0904721,1.158088,0.999,-0.08160768
9.95,21.7228,0.09069438,1.158871,0.999,-0.07438325
9.96,21.88684,0.09091665,1.159653,0.999,-0.06867731
9.96,22.05078,0.09113879,1.160435,0.999,-0.06488134
9.96,22.21482,0.09136106,1.161218,0.999,-0.06338629
9.96,22.37876,0.0915832,1.161999,0.999,-0.0645283
9.96,22.52341,0.09180101,1.162782,0.999,-0.0685873
9.96,22.66805,0.09201882,1.163564,0.999,-0.07490983
9.96,22.8127,0.09223663,1.164347,0.999,-0.0829433
9.97,22.95735,0.09245444,1.165129,0.999,-0.09223555
9.97,23.10191,0.09267212,1.165911,0.999,-0.1023343
9.97,23.24656,0.09288993,1.166693,0.999,-0.1127525
9.97,23.40745,0.09307773,1.167369,0.999,-0.1228979
9.97,23.57365,0.09325542,1.168008,0.999,-0.1326683
9.97,23.73995,0.09343323,1.168648,0.999,-0.1421111
9.98,23.90625,0.09361103,1.169289,0.999,-0.1512328
9.98,24.07255,0.09378884,1.169929,0.999,-0.16004
9.98,24.23875,0.09396654,1.170568,0.999,-0.1685394
9.98,24.34589,0.09412435,1.171137,0.999,-0.1772044
9.98,24.39386,0.09426215,1.171635,0.999,-0.1863071
9.98,24.44183,0.09439995,1.172133,0.999,-0.1959189
9.99,24.48977,0.09453767,1.172631,0.999,-0.2059788
9.99,24.53775,0.09467547,1.173128,0.999,-0.2164261
9.99,24.58572,0.09481327,1.173626,0.999,-0.2271999
9.99,24.61384,0.09493545,1.174398,0.999,-0.237994
9.99,24.58244,0.09501103,1.175994,0.999,-0.2484484
9.99,24.55104,0.0950866,1.17759,0.999,-0.2582841
10,24.51965,0.09516217,1.179185,0.999,-0.2672429
10,24.48827,0.0952377,1.18078,0.999,-0.2750736
10,24.45687,0.09531327,1.182376,0.999,-0.281525
10,24.42547,0.09538884,1.183971,0.999,-0.2864466
10,24.29427,0.09537552,1.187903,0.999,-0.2897882
10,24.16299,0.0953622,1.191836,0.999,-0.2917642
10,24.03171,0.09534887,1.19577,0.999,-0.2925675
10.01,23.90043,0.09533555,1.199704,0.999,-0.2923699
10.01,23.76923,0.09532223,1.203635,0.999,-0.2913434
10.01,23.63795,0.09530891,1.207569,0.999,-0.2896461
10.01,23.58357,0.09521226,1.214182,0.9989967,-0.2873959
10.01,23.55486,0.09508779,1.22169,0.9989923,-0.2846686
10.01,23.52617,0.0949634,1.229194,0.9989878,-0.2815652
10.02,23.49746,0.09483893,1.236702,0.9989833,-0.2783025
10.02,23.46875,0.09471446,1.244211,0.9989789,-0.2750974
10.02,23.44006,0.09459008,1.251714,0.9989744,-0.2721668
10.02,23.46544,0.09442338,1.2604,0.99897,-0.2695951
10.02,23.54491,0.09421447,1.270264,0.9989656,-0.2675093
10.02,23.62437,0.09400555,1.280127,0.9989612,-0.2660788
10.03,23.70379,0.09379677,1.289984,0.9989567,-0.265346
10.03,23.78325,0.09358785,1.299848,0.9989523,-0.2653529
10.03,23.86272,0.09337895,1.309711,0.9989479,-0.266142
10.03,23.94646,0.09315461,1.319853,0.9989434,-0.2677765
10.03,24.04325,0.09288344,1.330855,0.998939,-0.270249
10.03,24.14003,0.09261227,1.341858,0.9989345,-0.2733201
10.04,24.23681,0.0923411,1.35286,0.9989301,-0.2766053
10.04,24.33354,0.09207009,1.363856,0.9989256,-0.2796725
10.04,24.43032,0.09179892,1.374859,0.9989212,-0.2820894
10.04,24.52705,0.09152791,1.385854,0.9989167,-0.2834024
10.04,24.71522,0.09119453,1.397994,0.9989123,-0.2831366
10.04,24.90338,0.09086116,1.410133,0.9989079,-0.2810715
10.04,25.09155,0.09052778,1.422272,0.9989034,-0.2771609
10.05,25.27971,0.0901944,1.434412,0.998899,-0.2715331
10.05,25.46777,0.08986123,1.446544,0.9988945,-0.2643164
10.05,25.65593,0.08952785,1.458683,0.9988901,-0.2556776
10.05,25.85421,0.08918113,1.469815,0.9988856,-0.2458996
10.05,26.05585,0.08882997,1.480612,0.9988812,-0.2355556
10.05,26.25737,0.08847902,1.491403,0.9988767,-0.2253093
10.06,26.45901,0.08812785,1.5022,0.9988722,-0.2158096
10.06,26.66065,0.08777669,1.512997,0.9988678,-0.2077063
10.06,26.86217,0.08742574,1.523788,0.9988633,-0.2016485
10.06,27.07495,0.08709235,1.532673,0.9988589,-0.1981582
10.06,27.29887,0.08677675,1.539648,0.9988544,-0.1974084
10.06,27.52278,0.08646114,1.546623,0.99885,-0.1992232
10.07,27.74657,0.08614573,1.553593,0.9988456,-0.2034215
10.07,27.97048,0.08583012,1.560568,0.9988411,-0.2098226
10.07,28.1944,0.08551452,1.567542,0.9988367,-0.218245
10.07,28.39769,0.08521908,1.572941,0.9988345,-0.2283628
10.07,28.53955,0.08498348,1.573621,0.9988389,-0.2398117
10.07,28.6814,0.0847479,1.574302,0.9988434,-0.2522575
10.08,28.82326,0.0845123,1.574982,0.9988478,-0.2651479
10.08,28.96502,0.08427685,1.575662,0.9988523,-0.2778586
10.08,29.10688,0.08404125,1.576342,0.9988567,-0.2897661
10.08,29.24874,0.08380566,1.577023,0.9988612,-0.3004207
10.08,29.28802,0.08365896,1.574058,0.9988657,-0.3095476
10.08,29.32728,0.08351236,1.571095,0.9988701,-0.3168822
10.08,29.36656,0.08336566,1.56813,0.9988745,-0.3222472
10.09,29.40584,0.08321897,1.565166,0.998879,-0.3255527
10.09,29.4451,0.08307236,1.562203,0.9988834,-0.3267088
10.09,29.48438,0.08292567,1.559238,0.9988878,-0.3256207
10.09,29.49073,0.08285563,1.555527,0.9988923,-0.3221786
10.09,29.48607,0.08281117,1.551567,0.9988967,-0.3167075
10.09,29.48142,0.08276673,1.547609,0.9989012,-0.309705
10.1,29.47677,0.08272228,1.543649,0.9989057,-0.3017527
10.1,29.47212,0.08267782,1.539688,0.9989101,-0.2934324
10.1,29.46747,0.08263339,1.53573,0.9989145,-0.2853259
10.1,29.48372,0.08264887,1.531308,0.9989167,-0.2780094
10.1,29.52093,0.08272444,1.526423,0.9989167,-0.2718848
10.1,29.55814,0.08280001,1.521537,0.9989167,-0.2671797
10.11,29.59533,0.08287553,1.516655,0.9989167,-0.2639759
10.11,29.63254,0.08295111,1.511769,0.9989167,-0.2623555
10.11,29.66975,0.08302667,1.506884,0.9989166,-0.2624004
10.11,29.72719,0.08313116,1.502095,0.9989155,-0.2639754
10.11,29.84514,0.08332218,1.4976,0.9989111,-0.2668164
10.11,29.96316,0.08351332,1.493102,0.9989067,-0.2704913
10.12,30.08119,0.08370445,1.488603,0.9989023,-0.2745607
10.12,30.19914,0.08389547,1.484108,0.9988979,-0.2785828
10.12,30.31717,0.0840866,1.479609,0.9988934,-0.2821165
10.12,30.43519,0.08427773,1.475111,0.998889,-0.284807
10.12,30.61644,0.08425995,1.47231,0.9988801,-0.2863877
10.12,30.79758,0.08424218,1.469511,0.9988711,-0.286882
10.12,30.97883,0.0842244,1.466711,0.9988623,-0.2864198
10.13,31.16008,0.08420661,1.46391,0.9988534,-0.2852365
10.13,31.34122,0.08418884,1.461111,0.9988445,-0.2835674
10.13,31.52247,0.08417106,1.45831,0.9988356,-0.2816759
10.13,31.72937,0.08411992,1.457764,0.99882,-0.2799097
10.13,31.94479,0.08405769,1.457969,0.9988022,-0.2786306
10.13,32.16009,0.0839955,1.458173,0.9987845,-0.2781858
10.14,32.37552,0.08393326,1.458378,0.9987667,-0.2788645
10.14,32.59095,0.08387103,1.458582,0.998749,-0.2809564
10.14,32.80637,0.08380879,1.458787,0.9987312,-0.2847513
10.14,33.05928,0.08380217,1.459813,0.9987112,-0.290393
10.14,33.34993,0.08385107,1.461663,0.9986889,-0.2978141
10.14,33.64058,0.08389997,1.463512,0.9986667,-0.3067354
10.15,33.93106,0.08394884,1.46536,0.9986445,-0.3166409
10.15,34.22171,0.08399773,1.467209,0.9986223,-0.3270154
10.15,34.51236,0.08404663,1.469058,0.9986001,-0.3373431
10.15,34.82404,0.08411333,1.470961,0.9985767,-0.3471014
10.15,35.19849,0.08423328,1.473022,0.9985501,-0.3558037
10.15,35.57317,0.08435329,1.475084,0.9985234,-0.3630787
10.16,35.94785,0.08447331,1.477147,0.9984967,-0.3685665
10.16,36.3223,0.08459326,1.479208,0.99847,-0.3719114
10.16,36.69698,0.08471327,1.481271,0.9984434,-0.372758
10.16,37.07165,0.08483329,1.483333,0.9984167,-0.370856
10.16,37.35877,0.08498888,1.485467,0.9983944,-0.3660617
10.16,37.64571,0.08514436,1.487599,0.9983723,-0.3587047
10.16,37.93283,0.08529994,1.489733,0.9983501,-0.3493072
10.17,38.21995,0.08545552,1.491866,0.9983279,-0.3385846
10.17,38.50689,0.08561101,1.493999,0.9983057,-0.3272523
10.17,38.79401,0.08576658,1.496132,0.9982834,-0.3160059
10.17,39.01253,0.08592217,1.498213,0.9982646,-0.3054842
10.17,39.20815,0.08607774,1.500275,0.9982468,-0.2963023
10.17,39.40366,0.08623324,1.502337,0.998229,-0.2890556
10.18,39.59928,0.08638881,1.504399,0.9982112,-0.2843059
10.18,39.7949,0.08654439,1.506462,0.9981934,-0.2826155
10.18,39.99052,0.08669997,1.508524,0.9981756,-0.2845463
10.18,40.14473,0.08715296,1.510479,0.9981601,-0.2904234
10.18,40.25767,0.08790425,1.512328,0.9981468,-0.3001857
10.18,40.37061,0.08865555,1.514178,0.9981334,-0.313386
10.19,40.48348,0.08940639,1.516026,0.9981201,-0.3292574
