Depth,Gamma,K,U,TH,MagSusc
14.74,10.40094,0.1713727,0.06471685,0.999,-0.2064501
14.74,10.26269,0.1706174,0.06442805,0.999,-0.1977344
14.74,10.12436,0.1698616,0.06413909,0.999,-0.1880455
14.75,9.986032,0.1691059,0.06385013,0.999,-0.1777578
14.75,9.847702,0.1683501,0.06356116,0.999,-0.1672457
14.75,9.709455,0.1675948,0.06327237,0.999,-0.1568834
14.75,9.569547,0.1668413,0.06298564,0.9990011,-0.1470251
14.75,9.424909,0.1660945,0.0627056,0.9990056,-0.1379228
14.75,9.280357,0.1653482,0.06242572,0.99901,-0.1295408
14.76,9.135719,0.1646014,0.06214568,0.9990144,-0.1218236
14.76,8.991082,0.1638547,0.06186564,0.9990189,-0.1147091
14.76,8.846444,0.1631079,0.06158559,0.9990233,-0.1081351
14.76,8.701893,0.1623616,0.06130572,0.9990278,-0.1019296
14.76,8.579011,0.161437,0.06096346,0.9990367,-0.09581114
14.76,8.456129,0.1605124,0.06062119,0.9990456,-0.08962492
14.76,8.333246,0.1595879,0.06027892,0.9990545,-0.08335378
14.77,8.210438,0.1586639,0.05993686,0.9990634,-0.07711793
14.77,8.087556,0.1577393,0.0595946,0.9990723,-0.07103781
14.77,7.964674,0.1568148,0.05925233,0.9990812,-0.06528162
14.77,7.87775,0.1556142,0.05880697,0.9990934,-0.0601615
14.77,7.802735,0.1543207,0.05832691,0.9991067,-0.05602904
14.77,7.72772,0.1530272,0.05784686,0.9991201,-0.05328956
14.78,7.652705,0.1517337,0.05736681,0.9991334,-0.05246943
14.78,7.577734,0.150441,0.05688704,0.9991467,-0.05409504
14.78,7.502719,0.1491475,0.05640699,0.9991601,-0.05869247
14.78,7.454589,0.1476695,0.055858,0.9991756,-0.06672466
14.78,7.433356,0.1460079,0.05524046,0.9991934,-0.07837942
14.78,7.41211,0.1443453,0.05462255,0.9992112,-0.09356957
14.79,7.390864,0.1426827,0.05400464,0.999229,-0.1115055
14.79,7.369618,0.1410201,0.05338672,0.9992467,-0.1313978
14.79,7.348385,0.1393586,0.05276918,0.9992645,-0.1524568
14.79,7.337435,0.1375447,0.05242606,0.9992823,-0.1738736
14.79,7.357323,0.1352778,0.05290603,0.9993001,-0.1947518
14.79,7.377211,0.1330108,0.05338599,0.9993178,-0.2139525
14.80,7.397087,0.1307452,0.05386567,0.9993356,-0.2305157
14.80,7.416975,0.1284783,0.05434563,0.9993534,-0.2435411
14.80,7.436862,0.1262114,0.05482559,0.9993712,-0.2521281
14.80,7.456738,0.1239458,0.05530527,0.9993889,-0.2555136
14.80,7.511853,0.1217455,0.05825669,0.9994067,-0.2530721
14.80,7.566968,0.1195452,0.0612081,0.9994245,-0.2455829
14.80,7.622084,0.1173449,0.06415951,0.9994422,-0.2340237
14.81,7.677166,0.1151459,0.06710918,0.99946,-0.2195717
14.81,7.732281,0.1129456,0.07006059,0.9994777,-0.2034032
14.81,7.787396,0.1107454,0.073012,0.9994956,-0.1867355
14.81,7.872774,0.1088563,0.07786784,0.99951,-0.170907
14.81,7.968298,0.1070693,0.08336183,0.9995233,-0.1568986
14.81,8.063823,0.1052824,0.08885583,0.9995367,-0.145537
14.82,8.159348,0.1034955,0.09434982,0.9995501,-0.137543
14.82,8.254816,0.1017096,0.09984054,0.9995635,-0.1336376
14.82,8.350341,0.09992267,0.1053345,0.9995768,-0.1345409
14.82,8.455812,0.09833132,0.1120643,0.9995879,-0.1402716
14.82,8.57123,0.09693556,0.1200297,0.9995968,-0.15045
14.82,8.68658,0.09554063,0.1279905,0.9996057,-0.1642986
14.83,8.801998,0.09414486,0.1359559,0.9996145,-0.1806978
14.83,8.917417,0.0927491,0.1439214,0.9996234,-0.1985275
14.83,9.032766,0.09135416,0.1518821,0.9996323,-0.2166674
14.83,9.149896,0.09005605,0.1604649,0.9996401,-0.2341765
14.83,9.272163,0.08905136,0.1709029,0.9996445,-0.2502435
14.83,9.394431,0.08804666,0.1813408,0.999649,-0.2642691
14.84,9.516626,0.08704257,0.1917725,0.9996534,-0.2756454
14.84,9.638895,0.08603788,0.2022104,0.9996579,-0.2837617
14.84,9.761163,0.08503319,0.2126484,0.9996623,-0.288007
14.84,9.883358,0.08402909,0.2230801,0.9996668,-0.2879694
14.84,9.945941,0.08341566,0.2359885,0.9996668,-0.2834359
14.84,10.00852,0.08280224,0.2488969,0.9996667,-0.2748785
14.84,10.07111,0.0821888,0.2618053,0.9996667,-0.2629233
14.85,10.13365,0.08157574,0.274706,0.9996667,-0.2483507
14.85,10.19623,0.08096231,0.2876144,0.9996666,-0.2319405
14.85,10.25882,0.08034888,0.3005228,0.9996666,-0.2144377
14.85,10.29107,0.08038228,0.3134236,0.99967,-0.1964811
14.85,10.31325,0.08063115,0.3263323,0.9996744,-0.178727
14.85,10.33542,0.08088002,0.3392409,0.9996789,-0.1618422
14.86,10.3576,0.08112889,0.3521495,0.9996833,-0.1465066
14.86,10.37976,0.08137761,0.3650505,0.9996877,-0.1333998
14.86,10.40194,0.08162648,0.3779591,0.9996922,-0.1232013
14.86,10.40982,0.08191538,0.3895947,0.9996988,-0.1162485
14.86,10.40339,0.08224431,0.3999573,0.9997077,-0.1125704
14.86,10.39697,0.08257305,0.4103137,0.9997166,-0.111888
14.87,10.39055,0.08290198,0.4206763,0.9997255,-0.1137135
14.87,10.38413,0.08323091,0.4310389,0.9997343,-0.1175587
14.87,10.37771,0.08355965,0.4413953,0.9997432,-0.1229358
14.87,10.36615,0.08387189,0.4511379,0.9997521,-0.129348
14.87,10.3392,0.08413412,0.4590236,0.999761,-0.1362869
14.87,10.31226,0.08439636,0.4669093,0.9997699,-0.1432182
14.88,10.28534,0.08465844,0.4747902,0.9997789,-0.1498803
14.88,10.25839,0.08492068,0.4826759,0.9997877,-0.1561029
14.88,10.23145,0.08518292,0.4905616,0.9997967,-0.1617151
14.88,10.20452,0.085445,0.4984426,0.9998056,-0.1667007
14.88,10.1981,0.08570723,0.5040658,0.9998145,-0.1711969
14.88,10.19167,0.08596947,0.5096889,0.9998234,-0.1757593
14.88,10.18524,0.0862317,0.5153121,0.9998323,-0.1806708
14.89,10.17882,0.08649378,0.5209318,0.9998412,-0.1859419
14.89,10.17239,0.08675601,0.526555,0.99985,-0.1915833
14.89,10.16596,0.08701824,0.5321782,0.999859,-0.1976099
14.89,10.17493,0.08729382,0.5361571,0.9998645,-0.2040494
14.89,10.18901,0.08757366,0.5395867,0.9998689,-0.210384
14.89,10.2031,0.08785368,0.5430184,0.9998734,-0.2159983
14.90,10.21719,0.08813369,0.5464501,0.9998779,-0.2205286
14.90,10.23128,0.08841353,0.5498797,0.9998823,-0.2236112
14.90,10.24537,0.08869354,0.5533114,0.9998868,-0.2248826
14.90,10.26904,0.08898244,0.5556474,0.999889,-0.2237703
14.90,10.30231,0.08928023,0.5568877,0.999889,-0.2202464
14.90,10.33555,0.08957785,0.5581272,0.999889,-0.214828
14.91,10.36881,0.08987564,0.5593675,0.999889,-0.2079725
14.91,10.40207,0.09017343,0.5606078,0.999889,-0.2001373
14.91,10.43532,0.09047104,0.5618473,0.999889,-0.1917803
14.91,10.4669,0.09071446,0.562849,0.9998868,-0.1836313
14.91,10.49343,0.09079447,0.5631335,0.9998778,-0.1763439
14.91,10.51996,0.09087449,0.5634179,0.9998689,-0.1700674
14.92,10.54647,0.09095445,0.5637022,0.99986,-0.1650277
14.92,10.573,0.09103446,0.5639867,0.9998512,-0.1614759
14.92,10.59953,0.09111448,0.5642712,0.9998422,-0.1596633
14.92,10.62605,0.09119444,0.5645555,0.9998333,-0.1595688
14.92,10.68822,0.09135446,0.5651245,0.9998156,-0.1608986
14.92,10.7504,0.09151448,0.5656934,0.9997978,-0.1634784
14.92,10.81257,0.09167449,0.5662624,0.99978,-0.1670517
14.93,10.87471,0.09183442,0.566831,0.9997622,-0.1712798
14.93,10.93688,0.09199443,0.5673999,0.9997445,-0.1758243
14.93,10.99905,0.09215445,0.5679689,0.9997267,-0.1804307
14.93,11.06636,0.09236116,0.5686979,0.9997056,-0.1850962
14.93,11.13534,0.09258328,0.5694798,0.9996834,-0.1896655
14.93,11.20435,0.09280553,0.5702621,0.9996611,-0.1939042
14.94,11.27337,0.09302778,0.5710444,0.9996389,-0.1974937
14.94,11.34235,0.09324989,0.5718262,0.9996167,-0.2001151
14.94,11.41136,0.09347215,0.5726085,0.9995944,-0.20145
14.94,11.47355,0.09369218,0.5733909,0.99957,-0.2011202
14.94,11.52889,0.09391002,0.5741733,0.9995434,-0.1989115
14.94,11.58421,0.09412771,0.5749553,0.9995167,-0.1947735
14.95,11.63955,0.09434555,0.5757377,0.99949,-0.1889733
14.95,11.6949,0.09456337,0.5765201,0.9994633,-0.181778
14.95,11.75025,0.09478121,0.5773025,0.9994366,-0.1734548
14.95,11.80214,0.09498888,0.5780488,0.9994111,-0.1643472
14.95,11.8438,0.09516669,0.5786889,0.9993889,-0.1548801
14.95,11.88546,0.09534449,0.579329,0.9993666,-0.1456475
14.96,11.9271,0.0955222,0.5799687,0.9993444,-0.1370783
14.96,11.96877,0.0957,0.5806088,0.9993222,-0.1295466
14.96,12.01043,0.0958778,0.5812489,0.9993,-0.1234267
14.96,12.05207,0.0960555,0.5818886,0.9992778,-0.1190108
14.96,12.08751,0.0961933,0.5823865,0.99926,-0.1165093
14.96,12.12295,0.0963311,0.5828843,0.9992422,-0.1154978
14.96,12.15839,0.0964689,0.5833822,0.9992245,-0.1156338
14.97,12.19381,0.09660662,0.5838798,0.9992067,-0.1166567
14.97,12.22925,0.09674442,0.5843776,0.999189,-0.1183062
14.97,12.26469,0.09688222,0.5848755,0.9991711,-0.1202935
14.97,12.30518,0.09699,0.5852666,0.9991567,-0.1222457
14.97,12.34732,0.09708774,0.585622,0.9991434,-0.1241193
14.97,12.38949,0.09718553,0.5859776,0.99913,-0.1259735
14.98,12.43166,0.09728332,0.5863332,0.9991167,-0.1278465
14.98,12.47383,0.09738111,0.5866888,0.9991033,-0.1297769
14.98,12.51598,0.09747884,0.5870442,0.99909,-0.1318028
14.98,12.51323,0.09755664,0.5873287,0.9990789,-0.1342798
14.98,12.46557,0.09761442,0.5875421,0.99907,-0.1373998
14.98,12.41793,0.09767218,0.5877553,0.9990611,-0.1411905
14.99,12.37027,0.09772997,0.5879687,0.9990522,-0.1455238
14.99,12.3226,0.09778775,0.5881821,0.9990433,-0.1502713
14.99,12.27493,0.09784554,0.5883955,0.9990345,-0.1553048
14.99,12.22046,0.09789331,0.5885732,0.9990267,-0.1603314
14.99,12.14543,0.09791109,0.5886443,0.9990222,-0.1650172
14.99,12.0704,0.09792887,0.5887155,0.9990178,-0.16907
15.00,11.99541,0.09794665,0.5887865,0.9990134,-0.1722957
15.00,11.92038,0.09796443,0.5888577,0.9990089,-0.1745329
15.00,11.84534,0.09798221,0.5889288,0.9990045,-0.1756204
15.00,11.77036,0.09799999,0.5889999,0.999,-0.1754789
15.00,11.66797,0.09799999,0.5889999,0.999,-0.1741109
15.00,11.56559,0.098,0.5889999,0.999,-0.1718311
15.00,11.46321,0.098,0.5889999,0.999,-0.1689674
15.01,11.36089,0.098,0.589,0.999,-0.165861
15.01,11.25851,0.098,0.589,0.999,-0.162853
15.01,11.15613,0.098,0.589,0.999,-0.1602777
15.01,11.00726,0.098,0.589,0.999,-0.1584484
15.01,10.84302,0.098,0.589,0.999,-0.1574823
15.01,10.67868,0.098,0.589,0.999,-0.1573905
15.02,10.51433,0.098,0.589,0.999,-0.1580635
15.02,10.34999,0.098,0.589,0.999,-0.1593912
15.02,10.18575,0.098,0.589,0.999,-0.1612642
15.02,10.03487,0.0978533,0.5883821,0.999,-0.1634165
15.02,9.897455,0.0975599,0.5871462,0.999,-0.165556
15.02,9.76012,0.09726667,0.5859111,0.999,-0.167364
15.03,9.622704,0.09697327,0.5846753,0.999,-0.1688482
15.03,9.485287,0.09667987,0.5834394,0.999,-0.1700169
15.03,9.34787,0.09638646,0.5822035,0.999,-0.1708778
15.03,9.217386,0.09607877,0.5803487,0.9990011,-0.1715371
15.03,9.107343,0.09572759,0.5766372,0.9990056,-0.1722142
15.03,8.997299,0.0953764,0.5729257,0.99901,-0.1733706
15.04,8.887321,0.09502543,0.5692164,0.9990144,-0.1752616
15.04,8.777277,0.09467424,0.5655049,0.9990189,-0.1780735
15.04,8.667233,0.09432305,0.5617934,0.9990233,-0.1819927
15.04,8.557255,0.09397208,0.5580841,0.9990278,-0.1872191
15.04,8.522853,0.09356311,0.5518966,0.9990367,-0.1939654
15.04,8.48845,0.09315414,0.5457092,0.9990456,-0.2017916
15.04,8.454048,0.09274517,0.5395218,0.9990545,-0.2102531
15.05,8.419645,0.0923362,0.5333343,0.9990634,-0.2189017
15.05,8.385263,0.09192748,0.5271506,0.9990723,-0.227289
15.05,8.350862,0.09151851,0.5209631,0.9990812,-0.2349266
15.05,8.301074,0.09106618,0.5129181,0.9990934,-0.2412047
15.05,8.246201,0.0905997,0.5042599,0.9991067,-0.2459265
15.05,8.191294,0.09013294,0.4955965,0.9991201,-0.2490157
15.06,8.136387,0.08966619,0.4869332,0.9991334,-0.2503453
15.06,8.08148,0.08919943,0.4782698,0.9991468,-0.2497883
15.06,8.026606,0.08873296,0.4696117,0.9991601,-0.2472177
15.06,7.96828,0.08823731,0.4597104,0.9991756,-0.2428332
15.06,7.906535,0.08771276,0.4485711,0.9991934,-0.2368425
15.06,7.844826,0.08718853,0.4374385,0.9992112,-0.229461
15.07,7.783081,0.08666399,0.4262992,0.999229,-0.2210022
15.07,7.721336,0.08613946,0.41516,0.9992467,-0.2117795
15.07,7.659591,0.08561491,0.4040207,0.9992645,-0.2021062
15.07,7.613458,0.08507626,0.3922698,0.9992834,-0.1920895
15.07,7.614087,0.08449393,0.3786547,0.9993056,-0.1818014
15.07,7.614715,0.0839116,0.3650395,0.9993278,-0.171415
15.08,7.615344,0.08332928,0.3514244,0.99935,-0.1611463
15.08,7.615973,0.08274729,0.3378173,0.9993722,-0.1512254
15.08,7.616601,0.08216497,0.3242022,0.9993944,-0.1418822
15.08,7.61723,0.08158264,0.310587,0.9994166,-0.133343
15.08,7.617859,0.0815293,0.2969742,0.9994433,-0.1258299
15.08,7.61849,0.08147593,0.2833533,0.99947,-0.1193694
15.08,7.61912,0.08142256,0.2697324,0.9994967,-0.1139045
15.09,7.61975,0.08136919,0.2561115,0.9995233,-0.1092951
15.09,7.620379,0.08131586,0.2424987,0.99955,-0.105401
15.09,7.621009,0.08126249,0.2288778,0.9995767,-0.1020653
15.09,7.621016,0.08125252,0.2171154,0.9996001,-0.09908032
15.09,7.620815,0.08125698,0.2059781,0.9996222,-0.09615317
15.09,7.620614,0.08126145,0.1948342,0.9996445,-0.09304846
15.10,7.620413,0.08126591,0.1836902,0.9996667,-0.08978872
15.10,7.620212,0.08127038,0.1725463,0.9996889,-0.08639645
15.10,7.620011,0.08127484,0.161409,0.9997112,-0.0828941
15.10,7.619394,0.08130821,0.151503,0.9997311,-0.07940197
15.10,7.618362,0.08137046,0.142835,0.9997489,-0.07620704
15.10,7.61733,0.08143272,0.134167,0.9997667,-0.07376292
15.11,7.616298,0.08149493,0.1255041,0.9997845,-0.07238828
15.11,7.615265,0.08155718,0.1168361,0.9998023,-0.07240174
15.11,7.614233,0.08161943,0.1081681,0.9998201,-0.07412199
15.11,7.616615,0.08164836,0.1001055,0.9998367,-0.07791042
15.11,7.629256,0.08157726,0.09384171,0.9998501,-0.08397067
15.11,7.641897,0.08150618,0.08757788,0.9998634,-0.09199064
15.12,7.654537,0.08143509,0.08131406,0.9998767,-0.1014211
15.12,7.66717,0.08136404,0.07505396,0.9998901,-0.111634
15.12,7.679811,0.08129296,0.06879014,0.9999034,-0.1220013
15.12,7.692444,0.08122191,0.06253004,0.9999167,-0.1318117
15.12,7.691404,0.0808308,0.05860049,0.995481,-0.1402702
15.12,7.690364,0.08043969,0.05467093,0.9910452,-0.1468519
15.12,7.689324,0.08004858,0.05074137,0.9866094,-0.1512827
15.13,7.688284,0.07965748,0.04681182,0.9821736,-0.1535386
15.13,7.687245,0.0792666,0.04288461,0.9777405,-0.1535958
15.13,7.686205,0.0788755,0.03895505,0.9733047,-0.1515165
15.13,7.653912,0.07824425,0.03677644,0.9655305,-0.1476206
15.13,7.611242,0.07753353,0.0351815,0.9566505,-0.1427024
15.13,7.568547,0.07682237,0.03358562,0.9477652,-0.1375946
15.14,7.525852,0.07611122,0.03198972,0.9388799,-0.1327717
15.14,7.483157,0.07540006,0.03039384,0.9299946,-0.1287086
15.14,7.440488,0.07468934,0.0287989,0.9211146,-0.12588
15.14,7.377588,0.07367147,0.02775198,0.9100046,-0.1246256
15.14,7.294483,0.0723469,0.02725402,0.8966697,-0.1247841
15.14,7.211378,0.07102232,0.02675607,0.8833349,-0.125693
15.15,7.128322,0.06969853,0.02625841,0.8700081,-0.1270452
15.15,7.045217,0.06837396,0.02576046,0.8566732,-0.1285343
15.15,6.962111,0.06704938,0.0252625,0.8433384,-0.1298535
15.15,6.875951,0.06563125,0.02472936,0.8289016,-0.1304587
15.15,6.78041,0.06392882,0.02408928,0.8111217,-0.129966
15.15,6.684869,0.06222639,0.0234492,0.7933418,-0.1287071
15.16,6.589328,0.06052396,0.02280913,0.7755619,-0.1268347
15.16,6.493845,0.05882254,0.02216943,0.7577926,-0.1244412
15.16,6.398304,0.05712011,0.02152935,0.7400127,-0.1216192
15.16,6.302763,0.05541768,0.02088927,0.7222328,-0.118712
15.16,6.194843,0.05333846,0.02010734,0.700019,-0.1163131
15.16,6.08686,0.051258,0.01932495,0.6777919,-0.1143052
15.16,5.978876,0.04917754,0.01854255,0.6555648,-0.1126802
15.17,5.870892,0.04709708,0.01776016,0.6333377,-0.1115399
15.17,5.762973,0.04501786,0.01697823,0.6111239,-0.1109862
15.17,5.654989,0.0429374,0.01619583,0.5888968,-0.1110015
15.17,5.58806,0.0408604,0.01541348,0.5633361,-0.1112104
15.17,5.534794,0.03878454,0.01463115,0.536666,-0.1115961
15.17,5.48156,0.03670993,0.01384928,0.5100119,-0.1122598
15.18,5.428295,0.03463408,0.01306695,0.4833418,-0.1132967
15.18,5.375029,0.03255823,0.01228461,0.4566718,-0.1148021
15.18,5.321795,0.03048361,0.01150274,0.4300176,-0.1168711
15.18,5.31982,0.02859665,0.01079152,0.4055697,-0.1199547
15.18,5.369137,0.0268986,0.01015142,0.3833438,-0.124284
15.18,5.418454,0.02520054,0.009511314,0.361118,-0.1298712
15.19,5.467741,0.0235035,0.008871591,0.3389054,-0.1369212
15.19,5.517058,0.02180544,0.008231486,0.3166796,-0.1456388
15.19,5.566375,0.02010738,0.007591381,0.2944538,-0.1562292
15.19,5.637969,0.01850465,0.006987164,0.2733507,-0.1687178
15.19,5.776618,0.0171843,0.006489254,0.2555683,-0.1830742
15.19,5.915268,0.01586395,0.005991343,0.2377858,-0.19928
15.20,6.053917,0.0145436,0.005493434,0.2200034,-0.2171242
15.20,6.192484,0.01322403,0.00499582,0.2022316,-0.2363316
15.20,6.331133,0.01190368,0.00449791,0.1844491,-0.2566274
15.20,6.4697,0.01058412,0.004000297,0.1666773,-0.2778462
15.20,6.682551,0.009641165,0.003644465,0.1533336,-0.2999325
15.20,6.895148,0.008699333,0.003289057,0.1400059,-0.3224444
15.20,7.107872,0.007756941,0.002933437,0.1266703,-0.3448043
15.21,7.320596,0.006814548,0.002577817,0.1133346,-0.3662981
15.21,7.533193,0.005872716,0.002222409,0.1000069,-0.3862114
15.21,7.745916,0.004930323,0.001866789,0.08667122,-0.4038285
15.21,7.972868,0.004271416,0.001617893,0.07667069,-0.4184271
15.21,8.204556,0.003706855,0.001404515,0.06778011,-0.4296704
15.21,8.436105,0.003142631,0.001191265,0.05889482,-0.4374099
15.22,8.667792,0.002578069,0.000977888,0.05000424,-0.4416785
15.22,8.899479,0.002013508,0.000764511,0.04111365,-0.4425094
15.22,9.131028,0.001449284,0.00055126,0.03222837,-0.4399357
15.22,9.372194,0.001073638,0.000409004,0.02556032,-0.4341835
15.22,9.62284,0.000886909,0.000337869,0.02111482,-0.4257513
15.22,9.873486,0.00070018,0.000266735,0.01666931,-0.4154103
15.23,10.12398,0.000513561,0.000195642,0.01222646,-0.4037355
15.23,10.37463,0.000326832,0.000124507,0.007780957,-0.391302
15.23,10.62527,0.000140103,0.0000534,0.003335453,-0.3786853
15.23,10.86907,0.000105793,0.000314875,0.001115032,-0.366268
15.23,11.09223,0.000527766,0.001571956,0.005556616,-0.3542478
15.23,11.31552,0.000949991,0.002829787,0.01000085,-0.3424594
15.24,11.53881,0.001372215,0.004087618,0.01444508,-0.3308574
15.24,11.76197,0.001794188,0.005344699,0.01888666,-0.3194367
15.24,11.98526,0.002216413,0.00660253,0.0233309,-0.3081918
15.24,12.20855,0.002638637,0.007860361,0.02777513,-0.2969813
15.24,12.33611,0.003456572,0.01163435,0.03666572,-0.2855275
15.24,12.46359,0.00427402,0.0154061,0.045551,-0.273944
15.24,12.59115,0.005091955,0.01918009,0.05444159,-0.2624226
15.25,12.71871,0.00590989,0.02295408,0.06333217,-0.2512329
15.25,12.8462,0.006727338,0.02672582,0.07221746,-0.2406448
15.25,12.97376,0.007545273,0.03049982,0.08110804,-0.2309884
15.25,13.0238,0.008643302,0.03710498,0.09333313,-0.2227755
15.25,13.04805,0.009834548,0.04465237,0.1066679,-0.216278
15.25,13.07228,0.01102508,0.05219525,0.1199948,-0.211645
15.26,13.09652,0.01221633,0.05974264,0.1333296,-0.2088975
15.26,13.12077,0.01340758,0.06729002,0.1466644,-0.2080568
15.26,13.145,0.01459811,0.07483292,0.1599913,-0.2091441
15.26,13.1322,0.01597605,0.08426724,0.1755487,-0.2119846
15.26,13.08236,0.01754068,0.09558849,0.1933286,-0.2162482
15.26,13.03253,0.01910532,0.1069098,0.2111085,-0.221448
15.27,12.98272,0.02066902,0.1182243,0.2288778,-0.2270088
15.27,12.93288,0.02223365,0.1295455,0.2466577,-0.2323557
15.27,12.88304,0.02379828,0.1408668,0.2644376,-0.2369132
15.27,12.81997,0.02545642,0.153133,0.2833306,-0.2402261
15.27,12.71734,0.02739347,0.1682206,0.3055444,-0.2419645
15.27,12.61465,0.02933167,0.1833172,0.3277715,-0.2420543
15.28,12.51196,0.03126988,0.1984137,0.3499986,-0.2405297
15.28,12.40933,0.03320692,0.2135013,0.3722125,-0.2374605
15.28,12.30664,0.03514513,0.2285979,0.3944396,-0.2329171
15.28,12.20401,0.03708218,0.2436855,0.4166534,-0.2270472
15.28,12.0484,0.03939496,0.2625657,0.4433394,-0.2200772
15.28,11.89298,0.04170499,0.2814234,0.4699935,-0.2124102
15.28,11.73746,0.0440164,0.3002925,0.4966636,-0.204451
15.29,11.58194,0.0463278,0.3191615,0.5233337,-0.1966055
15.29,11.42651,0.04863783,0.3380192,0.5499879,-0.1892796
15.29,11.271,0.05094924,0.3568882,0.5766579,-0.1828366
15.29,11.11485,0.05290718,0.3767013,0.5999935,-0.1775118
15.29,10.9585,0.05474749,0.3968285,0.6222193,-0.1733246
15.29,10.80224,0.0565867,0.4169437,0.6444318,-0.1702047
15.30,10.64589,0.05842701,0.4370709,0.6666577,-0.1680307
15.30,10.48954,0.06026731,0.4571981,0.6888835,-0.1666808
15.30,10.33319,0.06210762,0.4773253,0.7111093,-0.1660334
15.30,10.19362,0.06373791,0.4968116,0.7310994,-0.1658782
15.30,10.07063,0.06516038,0.5156811,0.7488801,-0.1660024
15.30,9.947644,0.06658284,0.5345506,0.7666609,-0.1661904
15.31,9.824732,0.06800446,0.5534089,0.784431,-0.1662015
15.31,9.701746,0.06942692,0.5722783,0.8022118,-0.1657952
15.31,9.57876,0.07084939,0.5911478,0.8199925,-0.1647307
15.31,9.471231,0.07217839,0.6090727,0.8366606,-0.1628755
15.31,9.410029,0.07322685,0.6241596,0.8499883,-0.1601675
15.31,9.348792,0.07427592,0.6392555,0.863324,-0.1566475
15.32,9.287554,0.075325,0.6543513,0.8766597,-0.1523438
15.32,9.226353,0.07637345,0.6694381,0.8899874,-0.14728
15.32,9.165115,0.07742252,0.684534,0.9033231,-0.1414801
15.32,9.103878,0.0784716,0.6996298,0.9166587,-0.1349692
15.32,9.117966,0.07914729,0.7109518,0.9255493,-0.1277736
15.32,9.132045,0.07982257,0.722267,0.9344346,-0.1199702
15.32,9.146132,0.08049826,0.7335891,0.9433252,-0.111722
15.33,9.16022,0.08117394,0.744911,0.9522157,-0.1032791
15.33,9.174308,0.08184963,0.756233,0.9611063,-0.09489138
15.33,9.188388,0.08252492,0.7675483,0.9699916,-0.08679157
15.33,9.268433,0.08293403,0.7760948,0.9755501,-0.0791608
15.33,9.370498,0.08325414,0.7837147,0.979996,-0.07220604
15.33,9.472502,0.08357406,0.7913301,0.9844393,-0.066122
15.34,9.574568,0.08389417,0.7989501,0.9888852,-0.06104087
15.34,9.676633,0.08421429,0.80657,0.9933311,-0.05709488
15.34,9.778698,0.08453439,0.81419,0.997777,-0.0544163
15.34,9.911004,0.08468539,0.8199891,0.9999954,-0.05311222
15.34,10.07367,0.08466764,0.8239768,0.9999914,-0.05311668
15.34,10.23634,0.08464989,0.8279644,0.9999873,-0.05419029
15.35,10.39891,0.08463216,0.8319496,0.9999833,-0.05591246
15.35,10.56158,0.08461441,0.8359372,0.9999793,-0.05786284
15.35,10.72425,0.08459666,0.8399248,0.9999753,-0.0596209
15.35,10.88563,0.08459448,0.8436331,0.99997,-0.06075318
15.35,11.04303,0.0846389,0.8465032,0.9999611,-0.06086361
15.35,11.20053,0.08468334,0.8493749,0.9999523,-0.05968127
15.36,11.35802,0.08472779,0.8522467,0.9999434,-0.0571482
15.36,11.51552,0.08477224,0.8551185,0.9999345,-0.05327765
15.36,11.67292,0.08481666,0.8579885,0.9999256,-0.04808277
15.36,11.83042,0.0848611,0.8608602,0.9999167,-0.0416634
15.36,11.98275,0.08491889,0.8651324,0.9999034,-0.034206
15.36,12.13499,0.08497664,0.8694019,0.99989,-0.02625947
15.36,12.28732,0.08503444,0.8736741,0.9998767,-0.01841263
15.37,12.43966,0.08509222,0.8779462,0.9998634,-0.01129502
15.37,12.59199,0.08515001,0.8822184,0.99985,-0.00553615
15.37,12.74423,0.08520777,0.886488,0.9998367,-0.00174458
15.37,12.90161,0.08530557,0.8880486,1.002081,-0.000466288
15.37,13.06066,0.0854167,0.888707,1.005077,-0.001821112
15.37,13.21963,0.08552775,0.889365,1.008071,-0.005762714
15.38,13.37868,0.08563887,0.8900233,1.011066,-0.01217345
15.38,13.53774,0.08574999,0.8906816,1.014062,-0.02093559
15.38,13.69679,0.08586112,0.89134,1.017058,-0.03193142
15.38,13.83094,0.08602329,0.8923024,1.025483,-0.04486202
15.38,13.94037,0.08623665,0.8935697,1.039343,-0.05934802
15.38,14.04979,0.08645,0.894837,1.053202,-0.07492916
15.39,14.15916,0.08666323,0.8961036,1.067054,-0.09122328
15.39,14.26858,0.08687659,0.8973709,1.080913,-0.1078483
15.39,14.37801,0.08708995,0.8986382,1.094773,-0.124422
15.39,14.46005,0.08748131,0.9000068,1.113317,-0.1407755
15.39,14.46006,0.08840527,0.9016777,1.145875,-0.1568586
15.39,14.46008,0.08932979,0.9033495,1.178452,-0.1727638
15.40,14.46009,0.0902543,0.9050213,1.211029,-0.188305
15.40,14.4601,0.09117881,0.9066932,1.243605,-0.2032032
15.40,14.46011,0.09210277,0.908364,1.276163,-0.2171796
15.40,14.46012,0.09302729,0.9100358,1.30874,-0.2299954
15.40,14.40543,0.09462745,0.9119699,1.360044,-0.2414523
15.40,14.35076,0.09622666,0.9139029,1.411318,-0.2511958
15.40,14.29606,0.09782683,0.9158369,1.462622,-0.2589128
15.41,14.24137,0.099427,0.917771,1.513926,-0.2643306
15.41,14.18667,0.1010272,0.9197051,1.56523,-0.2671769
