Depth,Gamma,K,U,TH,MagSusc
8.64,62.2229,0.3195,0.9970,4.7586,0.2850
8.64,62.2227,0.3097,0.9970,4.7638,0.2774
8.65,62.2225,0.3000,0.9970,4.7691,0.2699
8.65,62.2223,0.2902,0.9970,4.7744,0.2624
8.65,62.2221,0.2804,0.9970,4.7797,0.2530
8.65,58.6693,0.2946,0.9965,4.7786,0.2362
8.65,53.9306,0.3166,0.9959,4.7754,0.2138
8.65,49.1918,0.3387,0.9952,4.7722,0.1914
8.66,44.4531,0.3608,0.9946,4.7690,0.1690
8.66,39.7171,0.3829,0.9940,4.7658,0.1466
8.66,34.9784,0.4050,0.9933,4.7626,0.1251
8.66,33.3782,0.4160,0.9930,4.7610,0.1087
8.66,34.9165,0.4160,0.9930,4.7610,0.1000
8.66,36.4538,0.4160,0.9930,4.7610,0.0914
8.67,37.9921,0.4160,0.9930,4.7610,0.0828
8.67,39.5304,0.4160,0.9930,4.7610,0.0741
8.67,41.0678,0.4160,0.9930,4.7610,0.0655
8.67,42.2220,0.4160,0.9930,4.7610,0.0621
8.67,42.2220,0.4160,0.9930,4.7610,0.0744
8.67,42.2220,0.4160,0.9930,4.7610,0.0867
8.68,42.2220,0.4160,0.9930,4.7610,0.0990
8.68,42.2220,0.4160,0.9930,4.7610,0.1114
8.68,42.2220,0.4160,0.9930,4.7610,0.1237
8.68,42.2220,0.4160,0.9930,4.7610,0.1363
8.68,43.4659,0.4160,0.9930,4.7610,0.1497
8.68,44.7106,0.4160,0.9930,4.7610,0.1635
8.68,45.9552,0.4160,0.9930,4.7610,0.1773
8.69,47.1992,0.4160,0.9930,4.7610,0.1910
8.69,48.4438,0.4160,0.9930,4.7610,0.2048
8.69,49.6885,0.4160,0.9930,4.7610,0.2204
8.69,48.0003,0.4252,0.9925,4.7626,0.2435
8.69,45.3345,0.4376,0.9919,4.7646,0.2721
8.69,42.6672,0.4499,0.9912,4.7667,0.3007
8.7,39.9998,0.4622,0.9906,4.7688,0.3294
8.7,37.3340,0.4745,0.9900,4.7709,0.3580
8.7,34.6667,0.4868,0.9893,4.7730,0.3838
8.7,33.3330,0.4992,0.9887,4.7750,0.3927
8.7,33.3330,0.5115,0.9880,4.7771,0.3760
8.7,33.3330,0.5238,0.9874,4.7792,0.3594
8.71,33.3330,0.5361,0.9868,4.7813,0.3428
8.71,33.3330,0.5484,0.9861,4.7834,0.3261
8.71,33.3330,0.5608,0.9855,4.7854,0.3095
8.71,33.9121,0.5700,0.9850,4.7870,0.2923
8.71,36.2313,0.5702,0.9850,4.7870,0.2734
8.71,38.5505,0.5704,0.9850,4.7870,0.2545
8.72,40.8684,0.5705,0.9850,4.7870,0.2357
8.72,43.1876,0.5707,0.9850,4.7870,0.2168
8.72,45.5068,0.5708,0.9850,4.7870,0.1979
8.72,47.8246,0.5710,0.9850,4.7870,0.1846
8.72,47.8248,0.5494,0.8573,4.3743,0.1899
8.72,47.8251,0.5278,0.7296,3.9616,0.2008
8.72,47.8253,0.5062,0.6019,3.5489,0.2116
8.73,45.3602,0.3766,0.9174,1.6747,0.2237
8.73,46.2569,0.3982,0.6518,1.8686,0.2322
8.73,47.8255,0.4846,0.4743,3.1365,0.2225
8.73,47.1532,0.4198,0.3863,2.0625,0.2406
8.73,47.8257,0.4630,0.3466,2.7238,0.2334
8.73,47.8260,0.4414,0.2189,2.3111,0.2419
8.74,41.2789,0.2962,1.8452,0.9961,0.1864
8.74,39.3927,0.2866,1.8415,0.9962,0.1712
8.74,37.5077,0.2770,1.8378,0.9964,0.1560
8.74,42.6704,0.3118,1.7142,1.0930,0.1978
8.74,43.5672,0.3334,1.4485,1.2869,0.2067
8.74,44.4634,0.3550,1.1831,1.4808,0.2152
8.75,35.6215,0.2674,1.8341,0.9966,0.1408
8.75,33.7353,0.2578,1.8304,0.9967,0.1256
8.75,31.8502,0.2482,1.8268,0.9969,0.1104
8.75,30.4350,0.2386,1.8231,0.9970,0.1030
8.75,30.4350,0.2288,1.8194,0.9970,0.1190
8.75,30.4350,0.2190,1.8157,0.9970,0.1350
8.76,30.4350,0.2093,1.8120,0.9970,0.1510
8.76,30.4350,0.1995,1.8084,0.9970,0.1670
8.76,30.4350,0.1898,1.8047,0.9970,0.1830
8.76,30.4350,0.1800,1.8010,0.9970,0.1918
8.76,28.4108,0.1702,1.7973,0.9970,0.1765
8.76,26.3854,0.1605,1.7936,0.9970,0.1539
8.76,24.3600,0.1507,1.7900,0.9970,0.1313
8.77,22.3358,0.1410,1.7863,0.9970,0.1088
8.77,20.3104,0.1312,1.7826,0.9970,0.0862
8.77,18.2850,0.1214,1.7789,0.9970,0.0682
8.77,19.0358,0.1190,1.7780,0.9970,0.0686
8.77,20.7124,0.1190,1.7780,0.9970,0.0826
8.77,22.3901,0.1190,1.7780,0.9970,0.0967
8.78,24.0678,0.1190,1.7780,0.9970,0.1108
8.78,25.7445,0.1190,1.7780,0.9970,0.1249
8.78,27.4222,0.1190,1.7780,0.9970,0.1388
8.78,28.2610,0.1252,1.7453,0.9970,0.1517
8.78,28.2610,0.1375,1.6798,0.9970,0.1630
8.78,28.2610,0.1498,1.6144,0.9970,0.1744
8.79,28.2610,0.1621,1.5490,0.9970,0.1857
8.79,28.2610,0.1744,1.4835,0.9970,0.1971
8.79,28.2610,0.1868,1.4181,0.9970,0.2085
8.79,27.3093,0.1991,1.3527,0.9970,0.2120
8.79,23.4981,0.2114,1.2872,0.9972,0.1922
8.79,19.6868,0.2237,1.2218,0.9974,0.1724
8.8,15.8778,0.2360,1.1563,0.9975,0.1525
8.8,14.8343,0.1794,1.1304,0.9980,0.0714
8.8,12.0665,0.2484,1.0909,0.9977,0.1327
8.8,11.3716,0.2106,1.0736,0.9980,0.0786
8.8,8.2553,0.2607,1.0254,0.9978,0.1129
8.8,7.9090,0.2418,1.0168,0.9980,0.0858
8.8,4.4463,0.2730,0.9600,0.9980,0.0954
8.81,26.0858,0.0441,1.4945,0.9980,0.0638
8.81,26.0855,0.0565,1.4292,0.9980,0.0581
8.81,26.0852,0.0688,1.3640,0.9980,0.0523
8.81,25.2203,0.0858,1.3008,0.9980,0.0514
8.81,21.7576,0.1170,1.2440,0.9980,0.0570
8.81,18.2949,0.1482,1.1872,0.9980,0.0642
8.82,33.4291,0.0374,1.8866,0.9980,0.1208
8.82,30.4933,0.0228,1.8212,0.9980,0.1061
8.82,27.5558,0.0083,1.7557,0.9980,0.0914
8.82,26.0868,0.0072,1.6904,0.9980,0.0817
8.82,26.0865,0.0195,1.6251,0.9980,0.0754
8.82,26.0862,0.0318,1.5598,0.9980,0.0696
8.83,43.7974,0.0921,2.1151,0.9980,0.1742
8.83,42.2417,0.0811,2.0829,0.9980,0.1650
8.83,41.2077,0.0924,2.0474,0.9980,0.1670
8.83,39.3042,0.0665,2.0175,0.9980,0.1502
8.83,38.6181,0.0927,1.9797,0.9980,0.1598
8.83,36.3666,0.0520,1.9520,0.9980,0.1355
8.84,36.0300,0.0930,1.9121,0.9980,0.1526
8.84,33.4403,0.0934,1.8444,0.9980,0.1454
8.84,30.8507,0.0937,1.7767,0.9980,0.1382
8.84,28.2610,0.0940,1.7090,0.9980,0.1334
8.84,28.2610,0.0942,1.6415,0.9982,0.1366
8.84,28.2610,0.0943,1.5740,0.9983,0.1422
8.84,28.2610,0.0945,1.5065,0.9985,0.1478
8.85,28.2610,0.0946,1.4390,0.9986,0.1534
8.85,28.2610,0.0948,1.3714,0.9988,0.1590
8.85,28.2610,0.0950,1.3039,0.9990,0.1643
8.85,25.9370,0.0950,1.2870,0.9990,0.1685
8.85,22.8388,0.0950,1.2870,0.9990,0.1719
8.85,19.7389,0.0950,1.2870,0.9990,0.1752
8.86,16.6389,0.0950,1.2870,0.9990,0.1786
8.86,13.5389,0.0950,1.2870,0.9990,0.1820
8.86,10.4408,0.0950,1.2870,0.9990,0.1854
8.86,10.4875,0.0950,1.2870,0.9990,0.1896
8.86,13.6882,0.0950,1.2870,0.9990,0.1949
8.86,16.8871,0.0950,1.2870,0.9990,0.2002
8.87,20.0879,0.0950,1.2870,0.9990,0.2055
8.87,23.2886,0.0950,1.2870,0.9990,0.2108
8.87,26.4894,0.0950,1.2870,0.9990,0.2160
8.87,28.8890,0.0950,1.2870,0.9990,0.2162
8.87,28.8890,0.0950,1.2870,0.9990,0.2010
8.87,28.8890,0.0950,1.2870,0.9990,0.1858
8.88,28.8890,0.0950,1.2870,0.9990,0.1706
8.88,28.8890,0.0950,1.2870,0.9990,0.1554
8.88,28.8890,0.0950,1.2870,0.9990,0.1402
8.88,28.8890,0.0950,1.2870,0.9990,0.1255
8.88,27.0502,0.0931,1.2795,0.9990,0.1125
8.88,25.2102,0.0912,1.2720,0.9990,0.1000
8.88,23.3703,0.0892,1.2644,0.9990,0.0876
8.89,21.5303,0.0873,1.2569,0.9990,0.0751
8.89,19.6915,0.0854,1.2494,0.9990,0.0626
8.89,17.8515,0.0835,1.2419,0.9990,0.0495
8.89,17.4384,0.0830,1.2400,0.9990,0.0340
8.89,17.5002,0.0830,1.2400,0.9990,0.0168
8.89,17.5619,0.0830,1.2400,0.9990,-0.0005
8.9,17.7780,0.0798,1.4036,0.9990,-0.0382
8.9,17.7780,0.0811,1.3382,0.9990,-0.0473
8.9,17.7780,0.0824,1.2727,0.9990,-0.0564
8.9,17.6237,0.0830,1.2400,0.9990,-0.0178
8.9,17.6854,0.0830,1.2400,0.9990,-0.0351
8.9,17.7471,0.0830,1.2400,0.9990,-0.0507
8.91,19.2040,0.0725,1.7959,0.9990,-0.0166
8.91,18.5701,0.0736,1.7306,0.9990,-0.0110
8.91,17.9363,0.0747,1.6653,0.9990,-0.0054
8.91,17.7780,0.0760,1.5999,0.9990,-0.0108
8.91,17.7780,0.0772,1.5345,0.9990,-0.0200
8.91,17.7780,0.0785,1.4690,0.9990,-0.0291
8.92,21.7390,0.0680,2.0570,0.9990,-0.0406
8.92,21.1055,0.0680,2.0570,0.9990,-0.0529
8.92,20.4717,0.0680,2.0570,0.9990,-0.0668
8.92,19.8378,0.0680,2.0570,0.9990,-0.0807
8.92,21.1052,0.0691,1.9917,0.9990,-0.0334
8.92,20.4713,0.0702,1.9264,0.9990,-0.0278
8.92,19.8378,0.0714,1.8612,0.9990,-0.0222
8.93,17.7780,0.0706,2.0676,0.9990,-0.1317
8.93,17.7780,0.0697,2.0637,0.9990,-0.1296
8.93,17.7780,0.0687,2.0599,0.9990,-0.1276
8.93,19.2040,0.0680,2.0570,0.9990,-0.0947
8.93,18.5705,0.0680,2.0570,0.9990,-0.1086
8.93,17.9367,0.0680,2.0570,0.9990,-0.1210
8.94,17.5733,0.0740,2.0810,0.9990,-0.1198
8.94,17.1635,0.0740,2.0810,0.9990,-0.0814
8.94,16.7536,0.0740,2.0810,0.9990,-0.0430
8.94,17.7780,0.0735,2.0791,0.9990,-0.1354
8.94,17.7780,0.0726,2.0752,0.9990,-0.1359
8.94,17.7780,0.0716,2.0714,0.9990,-0.1338
8.95,16.3440,0.0740,2.0810,0.9990,-0.0046
8.95,15.9341,0.0740,2.0810,0.9990,0.0338
8.95,15.5243,0.0740,2.0810,0.9990,0.0722
8.95,15.5857,0.0740,2.0810,0.9990,0.0969
8.95,17.0622,0.0740,2.0810,0.9990,0.0804
8.95,18.5388,0.0740,2.0810,0.9990,0.0639
8.96,20.0153,0.0740,2.0810,0.9990,0.0474
8.96,21.4909,0.0740,2.0810,0.9990,0.0310
8.96,22.9675,0.0740,2.0810,0.9990,0.0145
8.96,24.4440,0.0740,2.0810,0.9990,0.0011
8.96,24.4440,0.0740,2.0810,0.9990,-0.0022
8.96,24.4440,0.0740,2.0810,0.9990,-0.0023
8.96,24.4440,0.0740,2.0810,0.9990,-0.0025
8.97,24.4440,0.0740,2.0810,0.9990,-0.0026
8.97,24.4440,0.0740,2.0810,0.9990,-0.0028
8.97,24.4440,0.0740,2.0810,0.9990,-0.0025
8.97,23.8582,0.0740,2.0810,0.9990,-0.0005
8.97,23.0779,0.0740,2.0810,0.9990,0.0029
8.97,22.2972,0.0740,2.0810,0.9990,0.0062
8.98,18.8501,0.0708,2.2406,0.9990,-0.0216
8.98,19.1361,0.0721,2.1768,0.9990,-0.0058
8.98,19.4220,0.0734,2.1129,0.9990,0.0101
8.98,21.5164,0.0740,2.0810,0.9990,0.0096
8.98,20.7357,0.0740,2.0810,0.9990,0.0130
8.98,19.9554,0.0740,2.0810,0.9990,0.0151
8.99,17.7780,0.0635,2.6240,0.9986,-0.1195
8.99,17.7780,0.0646,2.5600,0.9988,-0.1024
8.99,17.7780,0.0657,2.4960,0.9990,-0.0853
8.99,17.9924,0.0670,2.4321,0.9990,-0.0691
8.99,18.2784,0.0682,2.3683,0.9990,-0.0533
8.99,18.5643,0.0695,2.3044,0.9990,-0.0374
9,17.7780,0.0590,2.8800,0.9980,-0.1819
9,18.0638,0.0590,2.8800,0.9980,-0.1726
9,18.3498,0.0590,2.8800,0.9980,-0.1573
9,18.6357,0.0590,2.8800,0.9980,-0.1419
9,17.7780,0.0601,2.8160,0.9982,-0.1709
9,17.7780,0.0612,2.7520,0.9983,-0.1537
9,17.7780,0.0624,2.6880,0.9985,-0.1366
9.01,19.7564,0.0616,2.8901,0.9980,-0.0348
9.01,19.6868,0.0607,2.8864,0.9980,-0.0556
9.01,19.6172,0.0597,2.8828,0.9980,-0.0764
9.01,18.9217,0.0590,2.8800,0.9980,-0.1266
9.01,19.2075,0.0590,2.8800,0.9980,-0.1112
9.01,19.4934,0.0590,2.8800,0.9980,-0.0952
9.02,20.0000,0.0674,2.9122,0.9980,-0.0080
9.02,20.0000,0.0664,2.9085,0.9980,0.0104
9.02,20.0000,0.0655,2.9048,0.9980,0.0288
9.02,19.9652,0.0645,2.9012,0.9980,0.0251
9.02,19.8956,0.0636,2.8975,0.9980,0.0068
9.02,19.8260,0.0626,2.8938,0.9980,-0.0140
9.03,20.0000,0.0703,2.9232,0.9980,-0.0632
9.03,20.0000,0.0693,2.9196,0.9980,-0.0448
9.03,20.0000,0.0684,2.9159,0.9980,-0.0264
9.03,20.1564,0.0713,2.9100,0.9980,-0.0781
9.03,20.7825,0.0724,2.8460,0.9980,-0.0824
9.03,21.4087,0.0735,2.7820,0.9980,-0.0867
9.04,22.0349,0.0746,2.7180,0.9980,-0.0910
9.04,22.6607,0.0758,2.6540,0.9980,-0.0954
9.04,23.2868,0.0769,2.5900,0.9980,-0.0997
9.04,23.9130,0.0780,2.5260,0.9980,-0.1024
9.04,22.2200,0.0793,2.4606,0.9980,-0.0998
9.04,20.5279,0.0806,2.3951,0.9980,-0.0957
9.04,18.8349,0.0818,2.3297,0.9980,-0.0915
9.05,17.1418,0.0831,2.2642,0.9980,-0.0874
9.05,15.4498,0.0844,2.1988,0.9980,-0.0832
9.05,13.7568,0.0857,2.1334,0.9980,-0.0817
9.05,13.3339,0.0870,2.0681,0.9980,-0.0911
9.05,13.3337,0.0882,2.0028,0.9980,-0.1085
9.05,13.3336,0.0895,1.9375,0.9980,-0.1259
9.06,13.3334,0.0908,1.8722,0.9980,-0.1434
9.06,13.3332,0.0921,1.8069,0.9980,-0.1608
9.06,13.3331,0.0934,1.7417,0.9980,-0.1763
9.06,12.9620,0.0940,1.7090,0.9980,-0.1800
9.06,12.2200,0.0940,1.7090,0.9980,-0.1659
9.06,11.4779,0.0940,1.7090,0.9980,-0.1518
9.07,10.7364,0.0940,1.7090,0.9980,-0.1377
9.07,9.9943,0.0940,1.7090,0.9980,-0.1236
9.07,9.2523,0.0940,1.7090,0.9980,-0.1096
9.07,8.7927,0.0940,1.7090,0.9980,-0.0983
9.07,9.1790,0.0940,1.7090,0.9980,-0.0956
9.07,9.5654,0.0940,1.7090,0.9980,-0.0929
9.08,9.9519,0.0940,1.7090,0.9980,-0.0902
9.08,10.3381,0.0940,1.7090,0.9980,-0.0874
9.08,10.7245,0.0940,1.7090,0.9980,-0.0847
9.08,11.1110,0.0940,1.7090,0.9980,-0.0865
9.08,11.1110,0.0940,1.7090,0.9980,-0.1033
9.08,11.1110,0.0940,1.7090,0.9980,-0.1245
9.08,11.1110,0.0940,1.7090,0.9980,-0.1458
9.09,11.1110,0.0940,1.7090,0.9980,-0.1671
9.09,11.1110,0.0940,1.7090,0.9980,-0.1884
9.09,11.1110,0.0940,1.7090,0.9980,-0.2044
9.09,12.9077,0.0940,1.7090,0.9980,-0.1993
9.09,15.3042,0.0940,1.7090,0.9980,-0.1783
9.09,17.6992,0.0940,1.7090,0.9980,-0.1574
9.1,20.0957,0.0940,1.7090,0.9980,-0.1364
9.1,22.4923,0.0940,1.7090,0.9980,-0.1155
9.1,24.8873,0.0940,1.7090,0.9980,-0.0955
9.1,26.0870,0.0940,1.7090,0.9980,-0.0813
9.1,26.0870,0.0940,1.7090,0.9980,-0.0758
9.1,26.0870,0.0940,1.7090,0.9980,-0.0704
9.11,26.0870,0.0940,1.7090,0.9980,-0.0650
9.11,26.0870,0.0940,1.7090,0.9980,-0.0595
9.11,26.0870,0.0940,1.7090,0.9980,-0.0541
9.11,25.4885,0.0940,1.7090,0.9980,-0.0560
9.11,23.0932,0.0940,1.7090,0.9980,-0.0800
9.11,20.6965,0.0940,1.7090,0.9980,-0.1040
9.12,18.2998,0.0940,1.7090,0.9980,-0.1280
9.12,15.9045,0.0940,1.7090,0.9980,-0.1520
9.12,13.5077,0.0940,1.7090,0.9980,-0.1760
9.12,11.1110,0.0940,1.7090,0.9980,-0.1943
9.12,13.5075,0.0940,1.7090,0.9980,-0.1936
9.12,15.9026,0.0940,1.7090,0.9980,-0.1872
9.12,18.2991,0.0940,1.7090,0.9980,-0.1808
9.13,20.6956,0.0940,1.7090,0.9980,-0.1744
9.13,23.0907,0.0940,1.7090,0.9980,-0.1680
9.13,25.4872,0.0940,1.7090,0.9980,-0.1630
9.13,26.0870,0.0845,1.6599,0.9980,-0.1638
9.13,26.0870,0.0719,1.5945,0.9980,-0.1690
9.13,26.0870,0.0592,1.5291,0.9980,-0.1741
9.14,26.0870,0.0466,1.4636,0.9980,-0.1792
9.14,26.0870,0.0340,1.3982,0.9980,-0.1843
9.14,26.0870,0.0213,1.3327,0.9980,-0.1895
9.14,25.2444,0.0212,1.2674,0.9980,-0.1954
9.14,23.5592,0.0335,1.2021,0.9980,-0.2021
9.14,21.8740,0.0458,1.1368,0.9980,-0.2088
9.15,20.1898,0.0581,1.0715,0.9980,-0.2155
9.15,18.5046,0.0704,1.0062,0.9980,-0.2222
9.15,16.8194,0.0828,0.9410,0.9980,-0.2290
9.15,15.5424,0.0920,0.8920,0.9980,-0.2340
9.15,15.4882,0.0920,0.8920,0.9980,-0.2342
9.15,15.4340,0.0920,0.8920,0.9980,-0.2344
9.16,15.3797,0.0920,0.8920,0.9980,-0.2345
9.16,15.3255,0.0920,0.8920,0.9980,-0.2347
9.16,15.2713,0.0920,0.8920,0.9980,-0.2348
9.16,15.2170,0.0920,0.8920,0.9980,-0.2337
9.16,14.9155,0.0822,0.8882,0.9982,-0.2281
9.16,14.6142,0.0725,0.8843,0.9983,-0.2212
9.16,14.3127,0.0627,0.8805,0.9985,-0.2144
9.17,14.0113,0.0530,0.8766,0.9986,-0.2075
9.17,13.7098,0.0432,0.8728,0.9988,-0.2006
9.17,13.4085,0.0334,0.8690,0.9990,-0.1930
9.17,13.3330,0.0389,0.8652,0.9990,-0.1826
9.17,13.3330,0.0495,0.8616,0.9990,-0.1702
9.17,13.3330,0.0600,0.8579,0.9990,-0.1577
9.18,13.3330,0.0706,0.8542,0.9990,-0.1452
9.18,13.3330,0.0812,0.8505,0.9990,-0.1327
9.18,13.3330,0.0917,0.8468,0.9990,-0.1223
9.18,12.9624,0.0970,0.8450,0.9990,-0.1244
9.18,12.2204,0.0970,0.8450,0.9990,-0.1452
9.18,11.4784,0.0970,0.8450,0.9990,-0.1660
9.19,10.7368,0.0970,0.8450,0.9990,-0.1868
9.19,9.9948,0.0970,0.8450,0.9990,-0.2076
9.19,9.2527,0.0970,0.8450,0.9990,-0.2284
9.19,8.8813,0.0970,0.8450,0.9990,-0.2476
9.19,9.6230,0.0970,0.8450,0.9990,-0.2620
9.19,10.3651,0.0970,0.8450,0.9990,-0.2764
9.2,11.1072,0.0970,0.8450,0.9990,-0.2908
9.2,11.8493,0.0970,0.8450,0.9990,-0.3052
9.2,12.5909,0.0970,0.8450,0.9990,-0.3196
9.2,13.3330,0.0970,0.8450,0.9990,-0.3299
9.2,13.3330,0.0970,0.8450,0.9990,-0.3265
9.2,13.3330,0.0970,0.8450,0.9990,-0.3190
9.2,13.3330,0.0970,0.8450,0.9990,-0.3114
9.21,13.3330,0.0970,0.8450,0.9990,-0.3039
9.21,13.3330,0.0970,0.8450,0.9990,-0.2964
9.21,13.3330,0.0970,0.8450,0.9990,-0.2881
9.21,12.7767,0.0908,0.7970,0.9990,-0.2769
9.21,12.0347,0.0824,0.7330,0.9990,-0.2635
9.21,11.2931,0.0741,0.6690,0.9990,-0.2501
9.22,10.5511,0.0658,0.6050,0.9990,-0.2366
9.22,9.8090,0.0575,0.5410,0.9990,-0.2232
9.22,9.0670,0.0492,0.4770,0.9990,-0.2097
9.22,9.7786,0.0510,0.4131,0.9990,-0.1959
9.22,11.9430,0.0630,0.3493,0.9990,-0.1817
9.22,14.1074,0.0750,0.2854,0.9990,-0.1674
9.23,16.2718,0.0870,0.2215,0.9990,-0.1532
9.23,18.4350,0.0990,0.1577,0.9990,-0.1389
9.23,20.5994,0.1110,0.0939,0.9990,-0.1247
9.23,22.2220,0.1200,0.0460,0.9990,-0.1126
9.23,22.2220,0.1200,0.0460,0.9990,-0.1070
9.23,22.2220,0.1200,0.0460,0.9990,-0.1014
9.24,22.2220,0.1200,0.0460,0.9990,-0.0958
9.24,22.2220,0.1200,0.0460,0.9990,-0.0902
9.24,22.2220,0.1200,0.0460,0.9990,-0.0846
9.24,22.2220,0.1200,0.0460,0.9990,-0.0833
9.24,19.3618,0.1104,0.0423,0.9992,-0.0964
9.24,16.5032,0.1008,0.0386,0.9993,-0.1139
9.24,13.6430,0.0912,0.0350,0.9995,-0.1313
9.25,10.7827,0.0816,0.0313,0.9996,-0.1487
9.25,7.9225,0.0720,0.0276,0.9998,-0.1662
9.25,5.0639,0.0624,0.0239,1.0000,-0.1764
9.25,4.3480,0.0528,0.0202,0.8800,-0.1575
9.25,4.3480,0.0432,0.0166,0.7200,-0.1169
9.25,4.3480,0.0336,0.0129,0.5601,-0.0763
9.26,4.3480,0.0240,0.0092,0.4001,-0.0356
9.26,4.3480,0.0144,0.0055,0.2400,0.0050
9.26,4.3480,0.0048,0.0018,0.0800,0.0416
9.26,5.4213,0.0000,0.0000,0.0000,0.0540
9.26,7.5704,0.0000,0.0000,0.0000,0.0300
9.26,9.7195,0.0000,0.0000,0.0000,0.0060
9.27,19.2037,0.0745,0.3527,0.9125,-0.0235
9.27,18.5698,0.0414,0.1959,0.5068,-0.0504
9.27,17.9363,0.0083,0.0392,0.1013,-0.0773
9.27,11.8686,0.0000,0.0000,0.0000,-0.0180
9.27,14.0164,0.0000,0.0000,0.0000,-0.0420
9.27,16.1655,0.0000,0.0000,0.0000,-0.0660
9.28,21.7390,0.2070,0.9800,2.5350,0.0788
9.28,21.7390,0.2070,0.9800,2.5350,0.0834
9.28,21.7390,0.2070,0.9800,2.5350,0.0827
9.28,21.7390,0.2070,0.9800,2.5350,0.0821
9.28,21.1051,0.1739,0.8232,2.1293,0.0571
9.28,20.4716,0.1408,0.6664,1.7238,0.0302
9.28,19.8376,0.1076,0.5096,1.3182,0.0033
9.29,21.7390,0.2070,0.9800,2.5350,0.0814
9.29,21.7390,0.2070,0.9800,2.5350,0.0808
9.29,21.7390,0.2070,0.9800,2.5350,0.0779
9.29,19.6641,0.2070,0.9800,2.5350,0.0657
9.29,16.8965,0.2070,0.9800,2.5350,0.0467
9.29,14.1289,0.2070,0.9800,2.5350,0.0276
9.3,11.3630,0.2070,0.9800,2.5350,0.0086
9.3,8.5954,0.2070,0.9800,2.5350,-0.0104
9.3,5.8278,0.2070,0.9800,2.5350,-0.0286
9.3,5.5123,0.2070,0.9800,2.5350,-0.0415
9.3,7.6456,0.2070,0.9800,2.5350,-0.0464
9.3,9.7788,0.2070,0.9800,2.5350,-0.0514
9.31,11.9121,0.2070,0.9800,2.5350,-0.0564
9.31,14.0441,0.2070,0.9800,2.5350,-0.0613
9.31,16.1774,0.2070,0.9800,2.5350,-0.0663
9.31,17.7768,0.2070,0.9800,2.5350,-0.0713
9.31,17.7770,0.2070,0.9800,2.5350,-0.0766
9.31,17.7772,0.2070,0.9800,2.5350,-0.0819
9.32,17.7774,0.2070,0.9800,2.5350,-0.0872
9.32,17.7776,0.2070,0.9800,2.5350,-0.0924
9.32,17.7778,0.2070,0.9800,2.5350,-0.0977
9.32,17.7780,0.2070,0.9800,2.5350,-0.0967
9.32,17.0203,0.2070,0.9800,2.5350,-0.0745
9.32,16.2626,0.2070,0.9800,2.5350,-0.0460
9.32,15.5053,0.2070,0.9800,2.5350,-0.0176
9.33,11.2152,0.1674,0.9835,2.5099,0.0363
9.33,11.8799,0.1818,0.9822,2.5190,0.0504
9.33,12.5447,0.1962,0.9810,2.5282,0.0644
9.33,14.7476,0.2070,0.9800,2.5350,0.0109
9.33,13.9899,0.2070,0.9800,2.5350,0.0394
9.33,13.2327,0.2070,0.9800,2.5350,0.0626
9.34,8.8890,0.1170,0.9880,2.4780,-0.0233
9.34,8.8890,0.1170,0.9880,2.4780,-0.0439
9.34,8.8890,0.1170,0.9880,2.4780,-0.0646
9.34,9.2214,0.1242,0.9874,2.4826,-0.0064
9.34,9.8861,0.1386,0.9861,2.4917,0.0081
9.34,10.5508,0.1530,0.9848,2.5008,0.0222
9.35,8.8890,0.1170,0.9880,2.4780,-0.0852
9.35,8.8890,0.1170,0.9880,2.4780,-0.1059
9.35,8.8890,0.1170,0.9880,2.4780,-0.1265
9.35,10.0974,0.1170,0.9880,2.4780,-0.1385
9.35,14.9366,0.1170,0.9880,2.4780,-0.1246
9.35,19.7730,0.1170,0.9880,2.4780,-0.1107
9.36,24.6122,0.1170,0.9880,2.4780,-0.0968
9.36,29.4515,0.1170,0.9880,2.4780,-0.0828
9.36,34.2879,0.1170,0.9880,2.4780,-0.0689
9.36,39.1300,0.1170,0.9880,2.4780,-0.0566
9.36,35.7149,0.1170,0.9880,2.4780,-0.0494
9.36,32.2978,0.1170,0.9880,2.4780,-0.0438
9.36,28.8827,0.1170,0.9880,2.4780,-0.0382
9.37,25.4655,0.1170,0.9880,2.4780,-0.0326
9.37,22.0484,0.1170,0.9880,2.4780,-0.0270
9.37,18.6333,0.1170,0.9880,2.4780,-0.0240
9.37,17.7780,0.1170,0.9880,2.4780,-0.0313
9.37,17.7780,0.1170,0.9880,2.4780,-0.0463
9.37,17.7780,0.1170,0.9880,2.4780,-0.0613
9.38,17.7780,0.1170,0.9880,2.4780,-0.0764
9.38,17.7780,0.1170,0.9880,2.4780,-0.0914
9.38,17.7780,0.1170,0.9880,2.4780,-0.1070
9.38,17.0522,0.1170,0.9880,2.4780,-0.1261
9.38,15.5989,0.1170,0.9880,2.4780,-0.1502
9.38,14.1456,0.1170,0.9880,2.4780,-0.1744
9.39,12.6922,0.1170,0.9880,2.4780,-0.1985
9.39,11.2398,0.1170,0.9880,2.4780,-0.2227
9.39,9.7864,0.1170,0.9880,2.4780,-0.2469
9.39,9.4166,0.1253,0.9872,2.5795,-0.2665
9.39,12.2923,0.1584,0.9840,2.9852,-0.2726
9.39,15.1662,0.1915,0.9808,3.3906,-0.2787
9.4,18.0418,0.2246,0.9776,3.7963,-0.2848
9.4,20.9175,0.2578,0.9744,4.2019,-0.2908
9.4,23.7914,0.2909,0.9712,4.6073,-0.2969
